pairing_layer,folding_layer,bin_width_ps,dim,frame_origin_ps,n_pairs,A40,total_sum,diag_main_sum,diag_main_fraction,diag_uniformity_cv,diag_fft_k_dim2,diag_fft_k_dim4,diag_fft_max_nonzero
nearest,raw_paired_dt,0,0,0.0,663969,0.00686281684567092,663969.0,nan,nan,nan,nan,nan,nan
nearest,folded_without_strict,20,4,0.0,663969,0.00686281684567092,663969.0,239396.0,0.36055297762395533,0.37471256699312616,0.36660595832845994,0.05481596109095222,0.36660595832845994
nearest,folded_strict_single_hit_per_frame,20,4,0.0,500930,0.00686281684567092,500930.0,228413.0,0.4559778811410776,0.37280362168293263,0.36465962970583987,0.054799155115343334,0.36465962970583987
nearest,folded_without_strict,20,8,0.0,663969,0.00686281684567092,663969.0,231193.0,0.3481984851702414,0.3728032021837914,0.3647125994299135,0.054566343761053564,0.3647125994299135
nearest,folded_strict_single_hit_per_frame,20,8,0.0,572320,0.00686281684567092,572320.0,228413.0,0.3991001537601342,0.3728214814236651,0.36465962970583987,0.054799155115343334,0.36465962970583987
nearest,folded_without_strict,20,16,0.0,663969,0.00686281684567092,663969.0,229777.0,0.34606585548421687,0.37294892941565705,0.3647318922259408,0.054920213629698886,0.3647318922259408
nearest,folded_strict_single_hit_per_frame,20,16,0.0,609971,0.00686281684567092,609971.0,228413.0,0.37446534343436,0.3728468087873959,0.36465962970583987,0.054799155115343334,0.36465962970583987
nearest,folded_without_strict,25,4,0.0,663969,0.00686281684567092,663969.0,277322.0,0.4176731142568403,0.13609004851100745,0.07804645862931898,0.07883289795241058,0.07883289795241058
nearest,folded_strict_single_hit_per_frame,25,4,0.0,529309,0.00686281684567092,529309.0,270029.0,0.5101538042995679,0.13619429958854476,0.07816567850119802,0.07886385085976219,0.0788638508597622
nearest,folded_without_strict,25,8,0.0,663969,0.00686281684567092,663969.0,272455.0,0.4103429527583366,0.2053649282140125,0.07840927859646547,0.07900073364148998,0.07900073364148996
nearest,folded_strict_single_hit_per_frame,25,8,0.0,587452,0.00686281684567092,587452.0,270029.0,0.45966138510039967,0.20503924961719722,0.07816567850119802,0.07886385085976219,0.0788638508597622
nearest,folded_without_strict,25,16,0.0,663969,0.00686281684567092,663969.0,271079.0,0.40827056684875346,0.2155352620471135,0.07819491734881713,0.07895641220183422,0.07895641220183423
nearest,folded_strict_single_hit_per_frame,25,16,0.0,618297,0.00686281684567092,618297.0,270029.0,0.4367302445264978,0.21552912161482207,0.07816567850119802,0.07886385085976219,0.0788638508597622
nearest,folded_without_strict,30,4,0.0,663969,0.00686281684567092,663969.0,316822.0,0.4771638434926932,0.19200053227115682,0.11234068341213678,0.11009944423770174,0.11234068341213678
nearest,folded_strict_single_hit_per_frame,30,4,0.0,548287,0.00686281684567092,548287.0,310903.0,0.5670442669623755,0.1912963578666122,0.11184517357503787,0.10973821959782427,0.11184517357503787
nearest,folded_without_strict,30,8,0.0,663969,0.00686281684567092,663969.0,313544.0,0.4722268660133229,0.19339278178134783,0.11213737146939505,0.10991742093479648,0.11213737146939505
nearest,folded_strict_single_hit_per_frame,30,8,0.0,597243,0.00686281684567092,597243.0,310903.0,0.520563656669061,0.1930152342725037,0.11184517357503787,0.10973821959782427,0.11184517357503787
nearest,folded_without_strict,30,16,0.0,663969,0.00686281684567092,663969.0,312240.0,0.47026291890133426,0.1932931498202162,0.11207404560594414,0.1097779743151259,0.11207404560594414
nearest,folded_strict_single_hit_per_frame,30,16,0.0,623738,0.00686281684567092,623738.0,310903.0,0.4984512728100581,0.19310928594699173,0.11184517357503787,0.10973821959782427,0.11184517357503787
nearest,folded_without_strict,35,4,0.0,663969,0.00686281684567092,663969.0,350557.0,0.5279719384489336,0.08447956861869026,0.05000898569990044,0.04814508730528561,0.05000898569990044
nearest,folded_strict_single_hit_per_frame,35,4,0.0,562027,0.00686281684567092,562027.0,345021.0,0.6138868773208405,0.08441325128123506,0.04993609084664412,0.04812475362443239,0.04993609084664412
nearest,folded_without_strict,35,8,0.0,663969,0.00686281684567092,663969.0,347321.0,0.5230982169348268,0.18661849668104744,0.05008335228794113,0.04804553023907202,0.11602675828558189
nearest,folded_strict_single_hit_per_frame,35,8,0.0,604530,0.00686281684567092,604530.0,345021.0,0.5707260185598729,0.1864810396534823,0.04993609084664412,0.04812475362443239,0.11592425187631475
nearest,folded_without_strict,35,16,0.0,663969,0.00686281684567092,663969.0,345797.0,0.5208029290524105,0.18921396188936893,0.05000910939076973,0.04809212305413629,0.11598406197501744
nearest,folded_strict_single_hit_per_frame,35,16,0.0,627998,0.00686281684567092,627998.0,345021.0,0.5493982464912308,0.18913533076971706,0.04993609084664412,0.04812475362443239,0.11592425187631475
nearest,folded_without_strict,40,4,0.0,663969,0.00686281684567092,663969.0,379609.0,0.5717269932783007,0.04252289608856663,0.0424779180683282,0.0013826005098060256,0.0424779180683282
nearest,folded_strict_single_hit_per_frame,40,4,0.0,572320,0.00686281684567092,572320.0,374207.0,0.6538422560805144,0.042653916865991674,0.042594072264816,0.0015971274073412688,0.042594072264816
nearest,folded_without_strict,40,8,0.0,663969,0.00686281684567092,663969.0,376801.0,0.5674978801721164,0.042733770031985356,0.04249192544605773,0.00152198364805301,0.04249192544605773
nearest,folded_strict_single_hit_per_frame,40,8,0.0,609971,0.00686281684567092,609971.0,374207.0,0.6134832639584504,0.04283633586141383,0.042594072264816,0.0015971274073412688,0.042594072264816
nearest,folded_without_strict,40,16,0.0,663969,0.00686281684567092,663969.0,375101.0,0.5649375196733583,0.043211396165731976,0.04254587431118552,0.00147610039572001,0.04254587431118552
nearest,folded_strict_single_hit_per_frame,40,16,0.0,631478,0.00686281684567092,631478.0,374207.0,0.5925891321629574,0.0432867340305156,0.042594072264816,0.0015971274073412688,0.042594072264816
nearest,folded_without_strict,50,4,0.0,663969,0.00686281684567092,663969.0,426939.0,0.6430104417525517,0.1048545263035127,0.060591794143894095,0.06051076833406596,0.060591794143894095
nearest,folded_strict_single_hit_per_frame,50,4,0.0,587452,0.00686281684567092,587452.0,422006.0,0.7183667772005202,0.10417741969499193,0.060037061084439555,0.0602016863162892,0.06020168631628921
nearest,folded_without_strict,50,8,0.0,663969,0.00686281684567092,663969.0,424210.0,0.6389003101048393,0.1056577284905232,0.060389901228165295,0.06025381857397389,0.060389901228165295
nearest,folded_strict_single_hit_per_frame,50,8,0.0,618297,0.00686281684567092,618297.0,422006.0,0.6825295933831153,0.10537275709117204,0.060037061084439555,0.0602016863162892,0.06020168631628921
nearest,folded_without_strict,50,16,0.0,663969,0.00686281684567092,663969.0,423131.0,0.6372752342353333,0.10566704959301643,0.06023902762974114,0.06027049832826941,0.06027049832826941
nearest,folded_strict_single_hit_per_frame,50,16,0.0,636819,0.00686281684567092,636819.0,422006.0,0.6626780922051635,0.10546307966568891,0.060037061084439555,0.0602016863162892,0.06020168631628921
nearest,folded_without_strict,60,4,0.0,663969,0.00686281684567092,663969.0,460679.0,0.6938260671808473,0.09427859396529943,0.09262631897698831,0.012426148092772118,0.09262631897698831
nearest,folded_strict_single_hit_per_frame,60,4,0.0,597243,0.00686281684567092,597243.0,455557.0,0.7627665790976202,0.09400924790110654,0.09236385348046458,0.012382593855307086,0.09236385348046458
nearest,folded_without_strict,60,8,0.0,663969,0.00686281684567092,663969.0,458087.0,0.6899222704674465,0.09409326020523379,0.09239947870164401,0.012400253979497441,0.09239947870164401
nearest,folded_strict_single_hit_per_frame,60,8,0.0,623738,0.00686281684567092,623738.0,455557.0,0.7303659549362072,0.0940588961324464,0.09236385348046458,0.012382593855307086,0.09236385348046458
nearest,folded_without_strict,60,16,0.0,663969,0.00686281684567092,663969.0,456785.0,0.68796133554428,0.09412410694797187,0.09226003480849852,0.012389603118678762,0.09226003480849852
nearest,folded_strict_single_hit_per_frame,60,16,0.0,640774,0.00686281684567092,640774.0,455557.0,0.7109480097507077,0.0942266466668148,0.09236385348046458,0.012382593855307086,0.09236385348046458
nearest,folded_without_strict,80,4,0.0,663969,0.00686281684567092,663969.0,505848.0,0.7618548456328533,0.0030437405990203403,0.000703768721038731,0.0020939276994934915,0.0020939276994934915
nearest,folded_strict_single_hit_per_frame,80,4,0.0,609971,0.00686281684567092,609971.0,500930.0,0.821235763667453,0.002949323220485761,0.0008184776316052143,0.002003572038317866,0.002003572038317866
nearest,folded_without_strict,80,8,0.0,663969,0.00686281684567092,663969.0,502613.0,0.7569826302131576,0.004722609815508913,0.0007102880347304984,0.002022083080256487,0.002564029344528372
nearest,folded_strict_single_hit_per_frame,80,8,0.0,631478,0.00686281684567092,631478.0,500930.0,0.7932659570087952,0.004828893824303288,0.0008184776316052143,0.002003572038317866,0.0026676262825971317
nearest,folded_without_strict,80,16,0.0,663969,0.00686281684567092,663969.0,500930.0,0.7544478733193869,0.005801207002050551,0.0008184776316052143,0.002003572038317866,0.0026676262825971317
nearest,folded_strict_single_hit_per_frame,80,16,0.0,646783,0.00686281684567092,646783.0,500930.0,0.7744946914189148,0.005801207002050551,0.0008184776316052143,0.002003572038317866,0.0026676262825971317
greedy_unique,raw_paired_dt,0,0,0.0,663969,0.00686281684567092,663969.0,nan,nan,nan,nan,nan,nan
greedy_unique,folded_without_strict,20,4,0.0,663969,0.00686281684567092,663969.0,239396.0,0.36055297762395533,0.37471256699312616,0.36660595832845994,0.05481596109095222,0.36660595832845994
greedy_unique,folded_strict_single_hit_per_frame,20,4,0.0,500930,0.00686281684567092,500930.0,228413.0,0.4559778811410776,0.37280362168293263,0.36465962970583987,0.054799155115343334,0.36465962970583987
greedy_unique,folded_without_strict,20,8,0.0,663969,0.00686281684567092,663969.0,231193.0,0.3481984851702414,0.3728032021837914,0.3647125994299135,0.054566343761053564,0.3647125994299135
greedy_unique,folded_strict_single_hit_per_frame,20,8,0.0,572320,0.00686281684567092,572320.0,228413.0,0.3991001537601342,0.3728214814236651,0.36465962970583987,0.054799155115343334,0.36465962970583987
greedy_unique,folded_without_strict,20,16,0.0,663969,0.00686281684567092,663969.0,229777.0,0.34606585548421687,0.37294892941565705,0.3647318922259408,0.054920213629698886,0.3647318922259408
greedy_unique,folded_strict_single_hit_per_frame,20,16,0.0,609971,0.00686281684567092,609971.0,228413.0,0.37446534343436,0.3728468087873959,0.36465962970583987,0.054799155115343334,0.36465962970583987
greedy_unique,folded_without_strict,25,4,0.0,663969,0.00686281684567092,663969.0,277322.0,0.4176731142568403,0.13609004851100745,0.07804645862931898,0.07883289795241058,0.07883289795241058
greedy_unique,folded_strict_single_hit_per_frame,25,4,0.0,529309,0.00686281684567092,529309.0,270029.0,0.5101538042995679,0.13619429958854476,0.07816567850119802,0.07886385085976219,0.0788638508597622
greedy_unique,folded_without_strict,25,8,0.0,663969,0.00686281684567092,663969.0,272455.0,0.4103429527583366,0.2053649282140125,0.07840927859646547,0.07900073364148998,0.07900073364148996
greedy_unique,folded_strict_single_hit_per_frame,25,8,0.0,587452,0.00686281684567092,587452.0,270029.0,0.45966138510039967,0.20503924961719722,0.07816567850119802,0.07886385085976219,0.0788638508597622
greedy_unique,folded_without_strict,25,16,0.0,663969,0.00686281684567092,663969.0,271079.0,0.40827056684875346,0.2155352620471135,0.07819491734881713,0.07895641220183422,0.07895641220183423
greedy_unique,folded_strict_single_hit_per_frame,25,16,0.0,618297,0.00686281684567092,618297.0,270029.0,0.4367302445264978,0.21552912161482207,0.07816567850119802,0.07886385085976219,0.0788638508597622
greedy_unique,folded_without_strict,30,4,0.0,663969,0.00686281684567092,663969.0,316822.0,0.4771638434926932,0.19200053227115682,0.11234068341213678,0.11009944423770174,0.11234068341213678
greedy_unique,folded_strict_single_hit_per_frame,30,4,0.0,548287,0.00686281684567092,548287.0,310903.0,0.5670442669623755,0.1912963578666122,0.11184517357503787,0.10973821959782427,0.11184517357503787
greedy_unique,folded_without_strict,30,8,0.0,663969,0.00686281684567092,663969.0,313544.0,0.4722268660133229,0.19339278178134783,0.11213737146939505,0.10991742093479648,0.11213737146939505
greedy_unique,folded_strict_single_hit_per_frame,30,8,0.0,597243,0.00686281684567092,597243.0,310903.0,0.520563656669061,0.1930152342725037,0.11184517357503787,0.10973821959782427,0.11184517357503787
greedy_unique,folded_without_strict,30,16,0.0,663969,0.00686281684567092,663969.0,312240.0,0.47026291890133426,0.1932931498202162,0.11207404560594414,0.1097779743151259,0.11207404560594414
greedy_unique,folded_strict_single_hit_per_frame,30,16,0.0,623738,0.00686281684567092,623738.0,310903.0,0.4984512728100581,0.19310928594699173,0.11184517357503787,0.10973821959782427,0.11184517357503787
greedy_unique,folded_without_strict,35,4,0.0,663969,0.00686281684567092,663969.0,350557.0,0.5279719384489336,0.08447956861869026,0.05000898569990044,0.04814508730528561,0.05000898569990044
greedy_unique,folded_strict_single_hit_per_frame,35,4,0.0,562027,0.00686281684567092,562027.0,345021.0,0.6138868773208405,0.08441325128123506,0.04993609084664412,0.04812475362443239,0.04993609084664412
greedy_unique,folded_without_strict,35,8,0.0,663969,0.00686281684567092,663969.0,347321.0,0.5230982169348268,0.18661849668104744,0.05008335228794113,0.04804553023907202,0.11602675828558189
greedy_unique,folded_strict_single_hit_per_frame,35,8,0.0,604530,0.00686281684567092,604530.0,345021.0,0.5707260185598729,0.1864810396534823,0.04993609084664412,0.04812475362443239,0.11592425187631475
greedy_unique,folded_without_strict,35,16,0.0,663969,0.00686281684567092,663969.0,345797.0,0.5208029290524105,0.18921396188936893,0.05000910939076973,0.04809212305413629,0.11598406197501744
greedy_unique,folded_strict_single_hit_per_frame,35,16,0.0,627998,0.00686281684567092,627998.0,345021.0,0.5493982464912308,0.18913533076971706,0.04993609084664412,0.04812475362443239,0.11592425187631475
greedy_unique,folded_without_strict,40,4,0.0,663969,0.00686281684567092,663969.0,379609.0,0.5717269932783007,0.04252289608856663,0.0424779180683282,0.0013826005098060256,0.0424779180683282
greedy_unique,folded_strict_single_hit_per_frame,40,4,0.0,572320,0.00686281684567092,572320.0,374207.0,0.6538422560805144,0.042653916865991674,0.042594072264816,0.0015971274073412688,0.042594072264816
greedy_unique,folded_without_strict,40,8,0.0,663969,0.00686281684567092,663969.0,376801.0,0.5674978801721164,0.042733770031985356,0.04249192544605773,0.00152198364805301,0.04249192544605773
greedy_unique,folded_strict_single_hit_per_frame,40,8,0.0,609971,0.00686281684567092,609971.0,374207.0,0.6134832639584504,0.04283633586141383,0.042594072264816,0.0015971274073412688,0.042594072264816
greedy_unique,folded_without_strict,40,16,0.0,663969,0.00686281684567092,663969.0,375101.0,0.5649375196733583,0.043211396165731976,0.04254587431118552,0.00147610039572001,0.04254587431118552
greedy_unique,folded_strict_single_hit_per_frame,40,16,0.0,631478,0.00686281684567092,631478.0,374207.0,0.5925891321629574,0.0432867340305156,0.042594072264816,0.0015971274073412688,0.042594072264816
greedy_unique,folded_without_strict,50,4,0.0,663969,0.00686281684567092,663969.0,426939.0,0.6430104417525517,0.1048545263035127,0.060591794143894095,0.06051076833406596,0.060591794143894095
greedy_unique,folded_strict_single_hit_per_frame,50,4,0.0,587452,0.00686281684567092,587452.0,422006.0,0.7183667772005202,0.10417741969499193,0.060037061084439555,0.0602016863162892,0.06020168631628921
greedy_unique,folded_without_strict,50,8,0.0,663969,0.00686281684567092,663969.0,424210.0,0.6389003101048393,0.1056577284905232,0.060389901228165295,0.06025381857397389,0.060389901228165295
greedy_unique,folded_strict_single_hit_per_frame,50,8,0.0,618297,0.00686281684567092,618297.0,422006.0,0.6825295933831153,0.10537275709117204,0.060037061084439555,0.0602016863162892,0.06020168631628921
greedy_unique,folded_without_strict,50,16,0.0,663969,0.00686281684567092,663969.0,423131.0,0.6372752342353333,0.10566704959301643,0.06023902762974114,0.06027049832826941,0.06027049832826941
greedy_unique,folded_strict_single_hit_per_frame,50,16,0.0,636819,0.00686281684567092,636819.0,422006.0,0.6626780922051635,0.10546307966568891,0.060037061084439555,0.0602016863162892,0.06020168631628921
greedy_unique,folded_without_strict,60,4,0.0,663969,0.00686281684567092,663969.0,460679.0,0.6938260671808473,0.09427859396529943,0.09262631897698831,0.012426148092772118,0.09262631897698831
greedy_unique,folded_strict_single_hit_per_frame,60,4,0.0,597243,0.00686281684567092,597243.0,455557.0,0.7627665790976202,0.09400924790110654,0.09236385348046458,0.012382593855307086,0.09236385348046458
greedy_unique,folded_without_strict,60,8,0.0,663969,0.00686281684567092,663969.0,458087.0,0.6899222704674465,0.09409326020523379,0.09239947870164401,0.012400253979497441,0.09239947870164401
greedy_unique,folded_strict_single_hit_per_frame,60,8,0.0,623738,0.00686281684567092,623738.0,455557.0,0.7303659549362072,0.0940588961324464,0.09236385348046458,0.012382593855307086,0.09236385348046458
greedy_unique,folded_without_strict,60,16,0.0,663969,0.00686281684567092,663969.0,456785.0,0.68796133554428,0.09412410694797187,0.09226003480849852,0.012389603118678762,0.09226003480849852
greedy_unique,folded_strict_single_hit_per_frame,60,16,0.0,640774,0.00686281684567092,640774.0,455557.0,0.7109480097507077,0.0942266466668148,0.09236385348046458,0.012382593855307086,0.09236385348046458
greedy_unique,folded_without_strict,80,4,0.0,663969,0.00686281684567092,663969.0,505848.0,0.7618548456328533,0.0030437405990203403,0.000703768721038731,0.0020939276994934915,0.0020939276994934915
greedy_unique,folded_strict_single_hit_per_frame,80,4,0.0,609971,0.00686281684567092,609971.0,500930.0,0.821235763667453,0.002949323220485761,0.0008184776316052143,0.002003572038317866,0.002003572038317866
greedy_unique,folded_without_strict,80,8,0.0,663969,0.00686281684567092,663969.0,502613.0,0.7569826302131576,0.004722609815508913,0.0007102880347304984,0.002022083080256487,0.002564029344528372
greedy_unique,folded_strict_single_hit_per_frame,80,8,0.0,631478,0.00686281684567092,631478.0,500930.0,0.7932659570087952,0.004828893824303288,0.0008184776316052143,0.002003572038317866,0.0026676262825971317
greedy_unique,folded_without_strict,80,16,0.0,663969,0.00686281684567092,663969.0,500930.0,0.7544478733193869,0.005801207002050551,0.0008184776316052143,0.002003572038317866,0.0026676262825971317
greedy_unique,folded_strict_single_hit_per_frame,80,16,0.0,646783,0.00686281684567092,646783.0,500930.0,0.7744946914189148,0.005801207002050551,0.0008184776316052143,0.002003572038317866,0.0026676262825971317
